事態の打開へ、厚生労働省もメーカーに供給増などの対応を取るよう要請を始めた。	<政府活動>,<日本>,<法整備・規制>
セキュリティー会社のトレンドマイクロは29日、小中学生に1人1台のパソコンなどを配備する政府の「GIGAスクール構想」に関する調査結果を発表した。	
経済産業省と東京証券取引所がデジタル時代を先導する企業を毎年選ぶ「DXグランプリ」で、2021年に日立製作所と並んでトップに選出されたのが不動産事業やコンサルティングなどを手掛けるSREホールディングスだ。	<企業活動背景>,<日本>,<その他>
プラスチックによる環境汚染に対し中国政府が近年相次いで対策を打ち出す中、中国では生分解性プラスチック業界が急成長している。	<企業活動背景>,<中国>,<その他>
資源エネルギー庁が28日発表した26日時点のレギュラーガソリンの店頭価格は前週に比べ0.1円高い1リットル158.4円だった。	<政府活動>,<日本>,<指数・統計>
経済産業省や国土交通省などは2030年までに新築戸建て住宅の約6割に太陽光発電設備を設置する目標を設ける検討に入った。	<政府活動>,<日本>,<目標・計画・指針>
河野太郎規制改革相のもとに設けた再生エネに関するタスクフォースで27日、経産省、国交省、環境省の3省が表明した。	<政府活動>,<日本>,<その他>
農林水産省は27日、大阪堂島商品取引所が申請したコメ先物取引の本上場への移行について、現時点で認可基準を満たしていないとの判断を明らかにした。	<政府活動>,<日本>,<法整備・規制>
フランス政府はワクチン接種の義務化を目指しています。	<政府活動>,<フランス>,<目標・計画・指針>
政府も少子化対策を重視するなか、スタートアップの活躍できる場面は拡大する可能性が高い。	
米商務省が26日発表した6月の新築一戸建て住宅販売件数は67万6000戸で、前月比6.6%減少した。	<政府活動>,<米国>,<指数・統計>
総務省が産業向けの周波数を広げたことを機に、免許の取得や申請数は半年で2倍に増えた。	<政府活動>,<日本>,<指数・統計>
オーストラリアが拠点の非政府組織、マーケット・フォースは3月、住友商事と三菱UFJフィナンシャル・グループに対し、気候変動に関する戦略策定や情報開示を求める株主提案を出した。	
中国政府は26日、ネット企業を対象に独占禁止法の順守やデータ安全など4分野に関して集中的に取り締まると発表した。	<政府活動>,<中国>,<その他>
工業情報化省がこのほどネット企業を集中的に取り締まるアクションプランを正式に始める会議を開いた。	<政府活動>,<日本>,<国際会議・会合・会談>
劉氏は「各国政府が工場誘致を活発化し、当社の現地生産を望んでいる」との現状を明らかにした。	
政府は農村や離島、都市など100以上の先行地域を選び補助金を出すなどして、脱炭素の街「ゼロカーボンシティ」の実現を後押しする。	<企業活動背景>,<日本>,<補助金・交付金>
省エネ機器製造のMIRAI-LABOは光とリチウムイオン電池の制御技術で省エネ機器を製造する。	
シンガポールの政府系大手複合企業、ケッペル・コーポレーションとセムコープ・インダストリーズが「脱石油」を軸とする事業再編を急いでいる。	
文部科学省は2030~40年代を見据えた次世代の宇宙輸送機の開発方針を大筋でまとめた。	<政府活動>,<日本>,<目標・計画・指針>
民家を改装した定食店に県庁職員が吸い込まれていく。	
金融庁は脱炭素を金融面で後押しする取り組みを強化する。	<政府活動>,<日本>,<法整備・規制>
経済産業省が原案を公表した新しいエネルギー基本計画は、再生可能エネルギーや原子力発電所で最大限の稼働をめざすが、2030年度の発電量のうち4割はなお火力で担う。	<企業活動背景>,<日本>,<法整備・規制>
政府は海外渡航者へのワクチン証明の申請受け付けを26日から始める。	<政府活動>,<日本>,<その他>
21日に公表されたエネルギー基本計画の原案で、経済産業省は2030年度の電源に占める原子力の比率を20~22%とする現行の目標値を維持した。	<政府活動>,<日本>,<指数・統計>
定款変更まで求める株主提案をした環境系非政府組織、豪マーケット・フォースの代理人だ。	
配送状況などのデータがやり取りでき、検品の省略も期待できる。	
経済産業省が21日に公表した新たなエネルギー基本計画の原案で再生可能エネルギーを「主力電源として最優先の原則のもとで最大限の導入に取り組む」と明記した。	<政府活動>,<日本>,<法整備・規制>
経済産業省は21日、新しいエネルギー基本計画の原案を公表した。	<政府活動>,<日本>,<目標・計画・指針>
経済産業省は21日、新しいエネルギー基本計画の原案を総合資源エネルギー調査会の基本政策分科会で示した。	<政府活動>,<日本>,<目標・計画・指針>
資源エネルギー庁が21日発表した19日時点のレギュラーガソリンの店頭価格は前週比0.3円上昇し、1リットル158.3円だった。	<政府活動>,<日本>,<指数・統計>
経済産業省は21日、新しいエネルギー基本計画の原案を公表した。	<政府活動>,<日本>,<目標・計画・指針>
総務省が20日に始めたプロジェクトに参加する。	<企業活動背景>,<日本>,<国際会議・会合・会談>
新型コロナウイルスの中でも感染力の強いインド型の流行で旅客収入が大きく減り、計画投資省は経営破綻の可能性を指摘した。	<政府活動>,<インド>,<指数・統計>
ベトナムは周辺国よりも感染の拡大を抑えてきたが、大株主である政府の厳しい防疫と財政難が業績の悪化に拍車をかけている。	
現地メディアによると、ベトナム計画投資省が2020年と21年1~5月の国内航空会社の経営に関するリポートをまとめた。	<政府活動>,<ベトナム>,<目標・計画・指針>
食品・日用品大手ユニリーバの子会社で米アイスクリーム製造販売の「ベン&ジェリーズ」がイスラエルのパレスチナ占領地で商品販売の停止を決定したことに対し、イスラエル政府は20日、「深刻な結果を招くもの」と警告、販売停止の撤回を求めた。	<政府活動>,<イスラエル>,<法整備・規制>,<廃止>
経済産業省はクレジットカード会社がやりとりする手数料の開示を要請する。	<政府活動>,<日本>,<法整備・規制>
政府の観光需要喚起策「Go To、トラベル」キャンペーンが行われた前年を下回り、新型コロナウイルス感染の影響が出る前の2019年比だと8割減の水準にとどまっている。	<政府活動>,<日本>,<指数・統計>
総務省は主要プロバイダーからの集計数値をもとに、光ファイバー回線などの通信量を年に2回推計している。	<政府活動>,<日本>,<指数・統計>
タイ運輸省傘下の民間航空局は首都バンコクの空港などを発着する国内線の運航を21日から原則禁止すると発表した。	<政府活動>,<タイ>,<法整備・規制>
政府は12日からバンコクなど10都県で始めた事実上のロックダウンを、20日から13都県に拡大する。	<政府活動>,<日本>,<法整備・規制>
農林水産省がまとめた2020年産米の6月分の相対取引価格は1俵あたりの全銘柄平均で前年同月に比べて9%安い1万4225円だった。	<政府活動>,<日本>,<指数・統計>
仏政府も前面に出て育成する姿勢を明確にしており、仏スタートアップの年間資金調達額は過去5年で約3倍になった。	<政府活動>,<フランス>,<指数・統計>
厚生労働省は19日開く専門部会で、中外製薬が承認を申請している治療薬候補について審議する。	<政府活動>,<日本>,<法整備・規制>,<検討>
政府は2030年度の新たな電源構成の原案について、総発電量に占める再生可能エネルギーの比率を36~38%、原子力を20~22%とする方向で最終調整に入った。	<政府活動>,<日本>,<その他>
経済産業省が21日に開く総合資源エネルギー調査会の基本政策分科会で、国のエネルギー政策の方向性を記すエネルギー基本計画と電源構成の原案を示す。	<政府活動>,<日本>,<目標・計画・指針>
米商務省が16日発表した6月の小売売上高は6213億ドルで前月の改定値から0.6%増加した。	<政府活動>,<米国>,<指数・統計>
政府はグルメサイトの「食べログ」「ぐるなび」「ホットペッパーグルメ」と協力する。	<政府活動>,<日本>,<その他>
野菜栽培はコメなどに比べて省力化が遅れているとされ、農家の負担軽減とともに収穫量や品質の安定につなげる。	
富山県は15日、政府が目指す2050年の温暖化ガス排出実質ゼロに向けて「グリーン成長戦略分野」を設けると発表した。	<政府活動>,<日本>,<目標・計画・指針>
札幌市の直近7日間の新規感染者数は、政府がまん延防止措置の適用目安としている人口10万人あたり15人を超えた。	
中国政府は国内メーカーの生産能力が依然として過剰な状態にあるとの見方を崩していない。	<政府活動>,<中国>,<その他>
米政府が予定するTSMCへの補助金は、米国の競争力をかえって損なうとの主張だ。	<企業活動背景>,<米国>,<その他>
ただ米政府は半導体の過度なアジア依存から脱し、中国に対抗しようとTSMCを国内に誘致した。	<政府活動>,<米国>,<補助金・交付金>
政府が議論しているデジタル給与が解禁されれば、資産運用サービスなども検討する。	<企業活動背景>,<日本>,<法整備・規制>
出入国在留管理庁が15日発表した外国人入国者数によると、6月の外国人入国者の数は1万7280人だった。	<政府活動>,<日本>,<指数・統計>
環境省と経済産業省は陸上風力発電所の環境影響評価の期間を短縮する制度の検討を始める。	<政府活動>,<日本>,<法整備・規制>,<検討>
英スコットランド政府が世界最大級の開発を計画しており、日本から丸紅が16日に締め切る入札への参加を決めた。	<政府活動>,<英国>,<目標・計画・指針>
資源エネルギー庁が14日発表した12日時点のレギュラーガソリンの店頭価格は前週比0.5円上昇し、1リットル158.0円だった。	<政府活動>,<日本>,<指数・統計>
2030年度の温暖化ガス排出量の削減目標達成には、発電量に占める再生可能エネルギーの比率を36〜38%に高める必要があると経済産業省が試算していることがわかった。	<政府活動>,<日本>,<その他>
政府は4月、30年度の温暖化ガス排出量を13年度比で46%以上減らす目標を決めた。	<政府活動>,<日本>,<目標・計画・指針>
SNSなどネット上の誹謗中傷や偽情報を議論する総務省の有識者会議は14日、中間提言案をまとめた。	<政府活動>,<日本>,<法整備・規制>,<検討>
ジェネリック医薬品メーカーの小林化工や日医工などで相次いで品質不正が発覚したことを受け、厚生労働省と沖縄県を除く46の都道府県が各地の後発薬などの製造工場に立ち入り検査していたことが14日分かった。	<政府活動>,<日本>,<法整備・規制>
政府は新型コロナウイルス対策に伴う緊急事態宣言地域で酒類を提供する飲食店に休業を要請している。	<政府活動>,<日本>,<法整備・規制>
米農務省が同日発表した7月の需給報告で、2021~22年度の世界と米国の小麦の期末在庫量見通しが市場予想を下回り、強材料とみなされた。	<政府活動>,<米国>,<指数・統計>
経済産業省は13日、2021年7~9月期の国内粗鋼生産量が前年同期比30%増の2469万トンになるとの見通しを発表した。	<政府活動>,<日本>,<指数・統計>
政府は13日、首相官邸で開いた知的財産戦略本部で「知的財産推進計画2021」を決定した。	<政府活動>,<日本>,<目標・計画・指針>
経産省は12日、30年の1キロワット時あたりの発電コストの試算を公表。	<政府活動>,<日本>,<目標・計画・指針>
政府目標では30年度に温暖化ガスの排出量を13年度比で46%以上削減する。	<政府活動>,<日本>,<目標・計画・指針>
通信サービスの消費者保護を議論する総務省の有識者会議は12日、報告書案をまとめた。	<政府活動>,<日本>,<法整備・規制>
総務省は一般から意見を公募し、2022年以降に関連省令やガイドラインを改正する見通しだ。	<政府活動>,<日本>,<法整備・規制>,<改正>
蘇寧の業績は急速に悪化しており、5日には政府系のファンドが立ち上げた基金からの資金調達を発表したばかり。	
厚生労働省は12日、中外製薬が製造販売承認を申請している新型コロナウイルス向け治療薬候補について19日の専門部会で審議すると発表した。	<政府活動>,<日本>,<法整備・規制>,<検討>
経済産業省は2030年度の総発電量を現行計画から1割程度減らす検討に入った。	<政府活動>,<日本>,<法整備・規制>,<検討>
経済産業省は12日、2030年時点の1キロワット時あたりの発電コストが原子力よりも太陽光の方が安くなるとの試算を明らかにした。	<政府活動>,<日本>,<その他>
中国政府は2023年にサイバーセキュリティー産業の規模を20年の1.5倍の2500億元まで引き上げる。	<政府活動>,<中国>,<目標・計画・指針>
ハイテク分野を管轄する工業情報化省が12日、サイバーセキュリティー産業の育成を加速する3カ年計画の草案を発表した。	<政府活動>,<日本>,<目標・計画・指針>
経済産業省と日本繊維産業連盟は綿などの調達先で不当賃金や児童労働などの問題がないか企業が確認する指針をつくる。	<政府活動>,<日本>,<その他>
121ページにわたる報告書には、東芝と経産省の幹部、そして投資ファンドとのやりとりが克明に描かれています。	
政府が8日に東京都への4度目の緊急事態宣言の発令を決めたことなどを受けた措置。	<企業活動背景>,<日本>,<目標・計画・指針>
携帯電話料金などの競争ルールを議論する総務省の有識者会議は9日、報告書案をまとめた。	<政府活動>,<日本>,<法整備・規制>
政府は8日、東京電力福島第1原子力発電所の敷地内にたまる処理水の処分を巡り、国際原子力機関と協力することで合意したと発表した。	<政府活動>,<日本>,<その他>
政府は4月に処理水を海洋放出する方針を決めた。	<政府活動>,<日本>,<目標・計画・指針>
インド政府はツイッターの規制違反を問題視し、投稿内容に関する同社の免責措置を解除すると主張していた。	<政府活動>,<インド>,<法整備・規制>,<廃止>
インド政府は2月にSNS運営企業などに対する規制を発表し、不適切とされる投稿の削除規定などを定めた。	<政府活動>,<インド>,<法整備・規制>
沖縄県は8日、政府が新型コロナウイルス対策の緊急事態宣言の期間延長を決めたことを受け、新たな対処方針を決定した。	<企業活動背景>,<日本>,<法整備・規制>
経済産業省は8日、アラブ首長国連邦のアブダビ国営石油会社とJERA、INPEXが燃料アンモニアの供給網をつくるために調査を始めると発表した。	<政府活動>,<アラブ首長国連邦>,<その他>
耐火木材と鉄骨のハイブリッド構造とし、国が推進する省エネビル「ZEB」の新技術も取り入れた先駆的な建築物になる。	
経済産業省は8日、脱炭素技術の開発を支援する2兆円の基金のうち、水素やアンモニアを燃料とする次世代航空機・船舶の2事業に最大560億円を配分する方針を決めた。	<政府活動>,<日本>,<目標・計画・指針>
政府は8日、東京都に4度目の緊急事態宣言を発令した。	<政府活動>,<日本>,<法整備・規制>
中国政府がインフレ抑制のため商品価格の規制を強化した影響がゴムにも波及するとの観測が強まり、参加者が売買を控えたことが直接の理由。	<企業活動背景>,<中国>,<法整備・規制>
東京電力福島第1原子力発電所の廃炉には「30~40年かかる」といわれ、東電と政府の工程表は2051年までの終了を目指している。	
ダイキン工業は電気自動車のエアコンに使う省エネ性能の高い冷媒を開発した。	
資源エネルギー庁が7日発表した5日時点のレギュラーガソリンの店頭価格は前週比1.2円高い1リットル157.5円だった。	<政府活動>,<日本>,<指数・統計>
米国防総省は6日、情報システム基盤の刷新に向けたクラウドサービスの大型契約を解除し、提案を再募集すると発表した。	<政府活動>,<米国>,<補助金・交付金>
インド政府と米ツイッターの対立が激化している。	
インド政府はIT規制違反を理由に、不適切な投稿に関するツイッターの免責措置が解除されると主張した。	<政府活動>,<インド>,<法整備・規制>,<廃止>
中国政府が自国のインターネット大手への統制を強化している。	<政府活動>,<中国>,<法整備・規制>
文部科学省は6日、理化学研究所のスーパーコンピューター「富岳」を使い、国立競技場に1万人の観客を収容した場合の感染リスクをシミュレーションで調べた結果を公表した。	<政府活動>,<日本>,<目標・計画・指針>
中国の小売り大手、蘇寧易購集団は6日までに、創業者らが保有する蘇寧株16%超を政府系ファンドが立ち上げた基金に約88億元で売却すると発表した。	
農林水産省が6日発表した食品価格動向調査によると、6月28日の週は調査対象の8品目のうちレタスやバレイショなど4品目の小売価格が前の週に比べ下落した。	<政府活動>,<日本>,<指数・統計>
日本の半導体産業の再興に向けた政府の戦略が発表された。	<政府活動>,<日本>,<目標・計画・指針>
各国、地域の政府が大規模な財政支援を打ち出す中、日本の半導体政策には何が必要か。	<企業活動背景>,<日本>,<その他>
日本の半導体産業の再興に向けた政府の戦略が発表された。	<政府活動>,<日本>,<目標・計画・指針>
各国、地域の政府が大規模な財政支援を打ち出す中、日本の半導体政策には何が必要か。	<企業活動背景>,<日本>,<その他>
メキシコ湾南部のザマ油田を巡り、メキシコのエネルギー省が運営会社として国営石油会社ペメックスを選ぶ方針を示したことが明らかになった。	<政府活動>,<メキシコ>,<目標・計画・指針>
ツイッターやフェイスブックなどネット上の言論やコンテンツを政府が削除命令できる「新IT規則」を5月26日に発効させると今度は6月21日、ネット通販サイトの時限値引きセール禁止などを盛り込んだ新たな電子商取引規則案を発表した。	<企業活動背景>,<日本>,<法整備・規制>,<施行>
メキシコ政府が目指すガソリン100%自給の目標に沿った動きで、英蘭ロイヤル・ダッチ・シェルと共同運営してきた米テキサス州の製油所を買い取ることを決めた。	<企業活動背景>,<米国>,<目標・計画・指針>
警察庁もサイバー局新設など体制強化に取り組むが、捜査権限の議論を欠き、頼りなさが残る。	<企業活動背景>,<日本>,<法整備・規制>
米紙ウォール・ストリート・ジャーナルは2日、米司法省が電気自動車の新興メーカー、米ローズタウン・モーターズの調査を始めたと報じた。	<政府活動>,<米国>,<その他>
政府は省庁横断チームを設け、マネロン対策の不備を修正する法改正などを急ぐ。	<政府活動>,<日本>,<法整備・規制>,<改正>
韓国政府は2日、日本の輸出管理厳格化から2年を迎えて「素材・部品・装置産業成果報告会」を開いた。	<政府活動>,<韓国>,<国際会議・会合・会談>
韓国政府が指定する「核心100品目」の対日依存度が2年間で31.4%から24.9%に下がったと強調した。	<政府活動>,<韓国>,<指数・統計>
米農務省が6月末発表した2021~22年度の米農家のトウモロコシの推定作付面積は9270万エーカーと市場の事前予想を下回ったことが材料視された。	<政府活動>,<米国>,<指数・統計>
米商務省が1日発表した5月の米建設支出額は1兆5453億ドルで、前月の改定値から0.3%減った。	<政府活動>,<米国>,<指数・統計>
経済産業省は新型コロナウイルス禍で業績が落ち込む百貨店業界の体制を強化するため、販売や物流面で連携を検討する作業部会を今年度内にも設ける。	<政府活動>,<日本>,<その他>
三菱電機がブレーキに使う空気圧縮機で不適切な検査をしていたことが発覚し、国土交通省が1日までに鉄道会社に対して一斉点検を要請した。	<政府活動>,<日本>,<法整備・規制>
国土交通省が鉄道事業者に入念な点検と早急な報告をするよう通達を出したと説明した。	<政府活動>,<日本>,<その他>
政府は原子力政策の先送りを続けてきたが、「人材の崖」が決断を迫っている。	<企業活動背景>,<日本>,<目標・計画・指針>
国税庁が1日発表した2021年の路線価で、九州7県の標準宅地の評価基準額は前年比0.4%上昇した。	<政府活動>,<日本>,<指数・統計>
路線価は相続税や贈与税の算定基礎となり、全国に524カ所ある税務署ごとの最高価格を国税庁が集計した。	
農林水産省が30日に公表した7月の野菜卸値見通しによると、調査対象の14品目のうち、レタスとハクサイが1カ月を通して平年より安値になりそうだ。	<政府活動>,<日本>,<指数・統計>
政府のデジタル市場競争会議の作業部会は30日、スマートフォンに搭載する基本ソフト市場を巡り、巨大IT企業の取引実態を調べると発表した。	<政府活動>,<日本>,<その他>
資源エネルギー庁が6月30日発表した6月28日時点のレギュラーガソリンの店頭価格は前週比0.7円上昇し、1リットル156.3円だった。	<政府活動>,<日本>,<指数・統計>
ドイツ政府は22日、メルケル首相が米モデルナ製ワクチンを接種したことを明らかにした。	<政府活動>,<ドイツ>,<その他>
総務省は29日、携帯大手などが今春に提供を始めた割安プランへの乗り換え件数が約1570万件だったと発表した。	<政府活動>,<日本>,<その他>
消費者庁は29日までに、人気オンラインゲーム「ファイナルファンタジー」でキャラクターなどを購入する電子くじ「ガチャ」を巡り、ゲーム内の宣伝が景品表示法違反に当たるとして、ゲーム会社「スクウェア・エニックス」と「gumi」に再発防止を求める措置命令を出した。	<政府活動>,<日本>,<法整備・規制>
日本オラクルと住環境計画研究所は29日、人の心理に働きかけて行動変容を迫る「ナッジ理論」を応用した省電力化の実証実験の結果を公表した。	
民間製造業の発注は9.6%落ち込んだが、非製造業と官公庁の発注が下支えした。	
政府は新型コロナウイルスワクチンの接種証明書を7月中旬にも発行する予定だ。	<政府活動>,<日本>,<法整備・規制>,<施行>
政府が50年までに温暖化ガスの排出量を実質ゼロにする「カーボンニュートラル」を目指すなか、脱炭素の技術開発を急ぐ。	<企業活動背景>,<日本>,<目標・計画・指針>
経済産業省は28日、「メタネーション」の普及に向けた官民協議会の初会合を開いた。	<政府活動>,<日本>,<国際会議・会合・会談>
経済産業省はドローンや人工知能を使った電気設備の保守・点検手法の確立に向け、今夏をめどに有識者による検討会を発足させる。	<政府活動>,<日本>,<その他>
政府は25日、申請の受け付けを一時停止。	<政府活動>,<日本>,<法整備・規制>,<廃止>
日本の金融庁も25日に警告を出した。	<政府活動>,<日本>,<その他>
東南アジアの政府系航空大手2社の経営再建が遅れている。	
公的支援を求めているが、政府は財政悪化を受けて及び腰だ。	<政府活動>,<日本>,<その他>
終戦直後、群馬県内にあった政府のコーヒー豆が許可なく払い下げられて公務員汚職疑惑に発展した。	
中小企業庁が近く登録制を導入するほか、自主規制団体の発足も目指す。	<政府活動>,<日本>,<その他>
総務省は防犯カメラなどの機器を乗っ取って標的にサイバー攻撃をしかける指令元のサーバーを迅速に検知できるよう法解釈を整理する。	<政府活動>,<日本>,<法整備・規制>,<検討>
スバルは2017年に発覚した無資格者による完成検査問題を発端に大規模なリコールに追い込まれた反省を踏まえ、不正防止を徹底する。	
2050年に温暖化ガス排出量を実質ゼロにするという政府目標の実現に向けて、忘れてならないのは農業分野の削減だ。	
国税庁はこのたび、国税に関する手続きなどを抜本的に見直す計画を公表した。	<政府活動>,<日本>,<法整備・規制>,<検討>,<改正>
政府はワクチンが不足する可能性があるとして、企業や大学からの職場接種の申請受け付けを一時停止すると発表したが、スターフライヤーと西鉄によると、申請は24日に完了したという。	<企業活動背景>,<日本>,<法整備・規制>
各国政府が進めるワクチン接種の体制整備などに役立ててもらい、経済回復を支援する。	<企業活動背景>,<日本>,<補助金・交付金>
韓国政府が日本への依存度の高い品目で国産化を推進する「脱日本」は道半ばだ。	<企業活動背景>,<日本>,<その他>
どの国のメーカーが真っ先に量産にこぎつけるかが関心の的で、政府が18日に発表した成長戦略で半導体技術の再興とともに、国内企業による実用化への期待を打ち出した。	<政府活動>,<日本>,<目標・計画・指針>
厚生労働省も国内の報告をまとめており、専門家は「接種の恩恵はリスクを上回る」と口をそろえる。	<政府活動>,<日本>,<指数・統計>
筆頭株主の財務相の代理として財務省職員が質問するなど注目を集めた。	
米商務省が23日発表した5月の新築一戸建て住宅販売件数は76万9000戸で、前月比5.9%減少した。	<政府活動>,<米国>,<指数・統計>
省庁が同システムを導入すると、利用者は交通違反金や旅券発行などの支払いでクレジットカードを使えるようになる。	<政府活動>,<日本>,<その他>
省庁は窓口業務を軽減できる。	<政府活動>,<日本>,<その他>
資源エネルギー庁が23日発表した21日時点のレギュラーガソリンの店頭価格は前週比1.1円上昇し、1リットル155.6円だった。	<政府活動>,<日本>,<指数・統計>
中国政府は23日、国有IT大手2社の経営統合を認可したと発表した。	<政府活動>,<中国>,<法整備・規制>
筆頭株主である仏政府の意向も背景にあり、同社は2030年までに温暖化ガス排出量を05年比で実質半分にする目標達成に弾みをつける。	
ただメキシコ政府は民間のEV向け投資の後押しに消極的なままで、国内の販売市場の拡大にも時間はかかりそうだ。	<政府活動>,<メキシコ>,<その他>
争点はインド政府が2月25日に突然発表し、5月26日に発効させた新しい「2021年IT規則」だ。	<企業活動背景>,<インド>,<法整備・規制>,<施行>
同規則は、SNSなどオンラインプラットフォームへの第三者による投稿の内容について、政府が「違法」と認定すれば裁判抜きに削除を命令できるとした。	<企業活動背景>,<日本>,<法整備・規制>
農林水産省が22日発表した食品価格動向調査によると、6月14日の週は調査対象の8品目のうちレタスやキュウリなど4品目の小売価格が前週比で値下がりした。	<政府活動>,<日本>,<指数・統計>
日本公認会計士協会の手塚正彦会長は22日の記者会見で、東芝の2020年の株主総会の運営に経済産業省が介入したとされる問題について「事実なら非常に由々しき問題」と指摘した。	
厚生労働省の有識者検討会は22日、人工知能などの新技術を導入する場合に、労使のコミュニケーションが重要になると明記した報告書をまとめた。	<政府活動>,<日本>,<法整備・規制>
不法残留している外国人を配達員として雇い、不法就労を助長したとして、警視庁は22日、料理宅配最大手「ウーバーイーツ」を運営する日本法人の代表ら2人と、法人としての同社を入管難民法違反の疑いで書類送検した。	<政府活動>,<日本>,<法整備・規制>
政府が脱炭素を推進し、関連ビジネスが拡大するとみて体制を強化する。	<企業活動背景>,<日本>,<法整備・規制>
オーストラリアで進む大規模な水素製造事業について、豪連邦政府が環境への懸念から事業を進めるための認可を出さなかったことが21日わかった。	<政府活動>,<オーストラリア>,<法整備・規制>
計画は2020年に政府が国家的に重要な意義を持つ「主要プロジェクト」として認定していた。	<企業活動背景>,<日本>,<法整備・規制>
経済産業省は21日、原子力発電所8基が立地する福井県で、原発依存低減に向けた新産業を地元自治体と検討する会議を開いた。	<政府活動>,<日本>,<国際会議・会合・会談>
政府が提供する米モデルナ製ワクチンを使う。	<政府活動>,<日本>,<目標・計画・指針>
金融庁は18日、コインベースを改正資金決済法に基づく暗号資産交換業者として登録したと発表した。	<政府活動>,<日本>,<その他>
金融庁と東京証券取引所が6月に改訂したコーポレートガバナンス・コードに、知的財産の活用などを促す内容が加わった。	<政府活動>,<日本>,<法整備・規制>,<改正>
総務省は18日、全国の高等専門学校生から提案を募った「高専ワイヤレスIoTコンテスト」に2021年度は12件を採択したと発表した。	<政府活動>,<日本>,<法整備・規制>
経済産業省は18日、全国の中小企業のキャッシュレス決済の導入状況に関する調査結果を公表した。	<政府活動>,<日本>,<その他>
農林水産省は18日、2020年産米の5月分の相対取引価格を発表した。	<政府活動>,<日本>,<その他>
30年度の温暖化ガス排出量を13年度に比べて46%削減する目標を政府が4月に決めたことに対応する。	<企業活動背景>,<日本>,<目標・計画・指針>
